,0
383,1.95238095238
384,4.66970129302
385,1.36928702011
386,1.45858770063
387,14.3036899684
388,1.29038162665
389,6.89403733898
390,4.23784979616
391,0.584905660377
392,2.77312437103
393,1.37987563991
394,3.95678947453
395,6.28036784357
396,5.4881740878
397,2.03801285987
398,15.0018411757
399,11.0612135317
400,10.3720091812
401,1.47653007069
402,12.6504490926
403,2.66993127148
404,5.87985429719
405,11.6992465319
406,2.51688219147
407,2.46667601588
408,7.30396690775
409,4.20375359587
410,6.37339748274
411,3.47477181564
412,2.48957446808
413,0.0
414,5.63689865233
415,1.33333333333
416,4.25709579225
417,9.86900819353
418,11.2718220251
419,6.57822603976
420,12.0579887738
421,9.89863378559
422,11.0133606472
423,10.407431332
424,4.91098620662
425,9.07151817668
426,1.04349158142
427,3.73548874608
428,1.56391941392
429,10.3878365474
430,8.39834508663
431,3.57910336518
432,11.6414452539
433,8.99479416663
434,1.36928702011
435,2.68166353997
436,0.0
437,1.32207098115
438,4.11538461538
439,9.6765951798
440,9.51453472248
441,1.90576701269
442,0.72
443,1.82873041413
444,1.20737275623
445,1.23542162584
446,24.4146920648
447,4.10596669269
448,5.23556465823
449,1.72030593826
450,1.2179245283
451,1.37324553975
452,7.39257558239
453,9.79859922693
454,5.3790077661
455,1.04385565717
456,2.63158773711
457,1.36928702011
458,6.79080891124
459,8.01924424781
460,5.32429261731
461,8.36801621358
462,0.578125
463,1.44064195141
464,10.8741677821
465,0.729518920885
466,10.8640386255
467,0.505494505494
468,9.55785198346
469,1.8287037037
470,9.35085257094
471,4.89638970403
472,5.93726939676
473,6.77845010909
474,1.89038638037
475,1.36928702011
476,3.09589195601
477,10.7678278566
478,8.13686680848
479,5.45152003272
480,2.17875908152
481,11.4733765145
482,4.78098563989
483,22.0998347256
484,2.05953872012
485,3.13725094363
486,16.0106951872
487,5.99456378681
488,8.36499764382
489,9.19064165643
490,3.46994356087
491,1.07014436965
492,13.3693019516
493,6.78843442182
494,6.42503083663
495,1.30387273019
496,2.1176227942
497,0.0
498,0.533333333333
499,3.5
500,1.02630252101
501,3.60862904923
502,5.35006125319
503,3.54900253986
504,8.47701635925
505,5.06040180197
506,7.53668650938
507,4.88947060755
508,45.7130340209
509,1.39182137623
510,8.54427040324
511,1.66601212328
512,4.12574167593
513,2.54983408323
514,4.41002949852
515,11.3387985652
516,4.3002195935
517,6.29166666667
518,0.0
519,7.52725049201
520,10.5739530751
521,10.1890445532
522,0.999999999999
523,8.87231787838
524,5.55081867879
525,11.1597663979
526,2.15731196289
527,3.03792717087
528,12.1682989201
529,1.99546485261
530,0.583333333333
531,2.20070876364
532,2.75188022122
533,11.0478373559
534,10.6132129013
535,1.37922992578
536,2.23127685319
537,1.04819277108
538,8.27579430941
539,10.4663743279
540,1.69472183319
541,5.30062068851
542,2.38504172812
543,5.37943899391
544,1.36928702011
545,2.11972288916
546,1.40119531211
547,2.44314115076
548,2.19764377443
549,3.13636363636
550,13.7181811907
551,9.1546732837
552,2.81718509589
553,10.2635801048
554,9.16390248982
555,1.94836007987
556,1.33682891174
557,0.0
558,2.38002639647
559,5.62248202618
560,7.62727272727
561,8.07923590744
562,3.08619995605
563,6.29934949396
564,4.87378318973
565,1.23032218227
566,2.86336996337
567,13.3058862437
568,15.8278162726
569,1.42007569438
570,7.17528863296
571,10.4619245228
572,4.21612277572
573,0.0
574,1.55271335305
575,18.6500490123
576,4.04659168371
577,4.36441322086
578,7.83284111857
579,2.1058850723
580,10.5424004497
581,1.90193044684
582,4.51316456413
583,11.0582786129
584,1.64087081152
585,3.6156237981
586,1.41295879562
587,4.73378957517
588,8.77396903313
589,2.60207212522
590,3.72042201376
591,1.27777777778
592,2.42676134595
593,2.33076923077
594,2.87792536369
595,5.20289855072
596,8.01681358354
597,12.423537347
598,2.45364633162
599,3.15677966102
600,6.8316398053
601,6.9899852864
602,5.34210168087
603,3.00121622566
604,1.18807087955
605,1.36928702011
606,0.5
607,3.30238764137
608,2.49813543627
609,0.853448275862
610,3.96829648411
611,8.04186944467
612,7.61250721172
613,3.16123209307
614,4.98791712135
615,6.96090019893
616,1.63570567233
617,2.58169905282
618,0.0
619,4.10985694004
620,7.52126177024
621,3.37033020031
622,4.03210259141
623,0.578125
624,4.72550734218
625,3.42393939394
626,2.88821720537
627,10.1268808766
628,5.08472591342
629,6.92015609513
630,8.75583237015
631,4.47763346708
632,0.505494505494
633,12.4793616101
634,0.222222222222
635,2.83689461489
636,5.13928043501
637,7.14209337438
638,1.588790273
639,11.3061589615
640,1.25337220204
641,7.23787599897
642,18.963424982
643,14.5846671212
644,3.34219233682
645,4.43435424386
646,5.10425301138
647,50.7902962419
648,8.87282623146
649,1.63232775544
650,11.2855863579
651,-0.193548387097
652,4.15230294397
653,2.29855659368
654,3.97218626337
655,2.05779153767
656,0.126436781609
657,6.5700892544
658,1.06941520807
659,7.65604450829
660,3.77651180125
661,0.0
662,6.16516524029
663,3.39380313549
664,8.00483156166
665,1.40026840581
666,6.15489435871
667,12.5292226682
668,5.92819940476
669,2.9499229584
670,0.0
671,0.886363636363
672,9.03276695344
673,8.86043997209
674,3.50031032903
675,1.32426394347
676,8.52861584891
677,2.13389389935
678,19.46535945
679,3.23367444032
680,1.04819277108
681,8.12844200964
682,3.52498027
683,7.41248071345
684,3.40077906238
685,1.50693274006
686,10.2929196368
687,4.44627866945
688,7.28183851845
689,3.34005856611
690,0.853448275862
691,4.45807792341
692,1.25127428953
693,6.27332221627
694,2.09523809524
695,11.7234472736
696,18.7651319748
697,162.333333333
698,11.7616734219
699,3.82512616067
700,9.27227264334
701,10.0275368901
702,4.64037830725
703,1.63157894737
704,19.3637603877
705,13.6773446215
706,10.6927289801
707,11.741287883
708,1.33102554144
709,0.863636363636
710,2.61307888214
711,8.74659759076
712,2.18746507979
713,0.126436781609
714,4.78074508811
715,7.25648727314
716,9.22840847361
717,5.452582866
718,2.5720811648
719,23.030420104
720,4.29404739214
721,4.09045934198
722,4.39058266751
723,3.33189198421
724,2.37273432881
725,16.6048777427
726,5.19548620883
727,2.05
728,3.40438319453
729,10.6240461747
730,3.91619523762
731,1.46666666667
732,8.03279939951
733,4.9086407243
734,4.3723805056
735,0.0
736,6.44022304167
737,1.78225093695
738,1.4483674322
739,8.48930280691
740,7.09968813987
741,0.533333333333
742,5.87284341243
743,6.64580093569
744,5.95859396433
745,2.41462354707
746,7.68748208112
747,12.5257252397
748,4.12429554653
749,1.375
750,1.73057910404
751,8.9242354566
752,7.92613395556
753,5.77231670039
754,2.41423975475
755,12.0
756,2.29500315799
757,5.22603309632
758,6.64248046155
759,1.13120563414
760,12.732236232
761,13.388373879
762,6.92238828494
763,6.17989375075
764,2.37859490908
765,3.11897895658
766,3.85897480576
767,4.26022020684
768,1.36409069611
769,1.33333333333
770,1.84764091152
771,16.0106951872
772,0.0
773,10.4617404455
774,2.70020941279
775,4.29071800576
776,1.67647058824
777,1.35048258866
778,6.37339748274
779,2.09446953858
780,1.85714285714
781,7.74702177214
782,-0.2
783,3.8999167963
784,4.28017904713
785,2.74843476734
786,11.0883261183
787,3.17037090134
788,8.97106127219
789,1.03864969466
790,5.14714808637
791,1.8
792,4.91851851852
793,18.3548387097
794,3.79794994526
795,2.27183622916
796,9.59084252993
797,6.00474185812
798,0.0
799,1.27158838723
800,4.75757575758
801,0.0
802,17.8772838073
803,3.1
804,1.36928702011
805,2.24002884243
806,9.41183604909
807,10.871872017
808,0.0
809,10.0448541402
810,1.66738456816
811,1.70323274908
812,7.00123330851
813,2.35853187533
814,40.1184717333
815,1.4
816,2.87888198758
817,9.72185980241
818,2.60869565217
819,3.93250797131
820,1.16236030095
821,4.03280578585
822,7.71998869395
823,1.75
824,5.48609966916
825,6.99461379543
826,3.41955532213
827,1.12743090873
828,10.9302265564
829,3.94071334948
830,2.22951132967
831,3.15858563581
832,5.17566951099
833,1.36928702011
834,2.73085978635
835,10.2423855461
836,1.36329299663
837,0.578125
838,1.91666666667
839,2.87002278982
840,0.0
841,3.01516966068
842,3.67439719334
843,2.85534450106
844,1.63157894737
845,15.6727006242
846,1.36928702011
847,4.74277724127
848,4.46135129312
849,14.6379517967
850,5.5
851,1.70444763271
852,-1.37878787879
853,2.19970580552
854,6.28372560315
855,1.36928702011
856,1.36928702011
857,2.50675675676
858,6.15023215697
859,7.51020371567
860,6.71603177956
861,0.505494505494
862,9.29596837847
863,12.3002485874
864,4.28249052622
865,9.07820262733
866,1.63636363636
867,38.9284847976
868,6.94858585591
869,1.66666666667
870,3.32034013389
871,2.29828719835
872,12.2619171117
873,0.0
874,0.0
875,1.51630729692
876,6.13133396492
877,1.00391430851
878,3.72954755908
879,2.5806340947
880,9.21266911782
881,1.91028004197
882,0.72
883,8.65840877623
884,0.0
885,0.72
886,3.38677286295
887,1.54747419853
888,5.12496812039
889,3.62492080938
890,3.94671272535
891,1.09775304331
892,0.0
893,1.36928702011
894,7.14491227467
895,4.86979436438
896,8.52675208155
897,1.46755684445
898,6.37339748274
899,1.38536873275
900,3.53808734562
901,6.33632610939
902,4.70169176289
903,2.76589595376
904,1.47058823529
905,1.39452837341
906,9.31182016327
907,3.78257495307
908,5.83585858586
909,1.86474358974
910,6.37339748274
911,1.37738628958
912,1.37284334031
913,20.130952254
914,3.27612682331
915,7.31753551698
916,5.18715055825
917,1.47058823529
918,5.56538389007
919,3.02967537696
920,5.41448091754
921,10.2780075871
922,2.20058418025
923,2.9119165634
924,26.771712624
925,3.48587164751
926,8.681410676
927,1.43852577257
928,4.78478643608
929,3.89888211382
930,4.84172117905
931,8.02740780523
932,11.628942972
933,7.22284279985
934,9.82094279879
935,3.52009331838
936,2.57044841371
937,7.58790552298
938,6.45194492554
939,1.20062245561
940,1.30909090909
941,2.28807166152
942,27.8125
943,1.88853674482
944,2.04545454545
945,3.21241697313
946,4.42508152276
947,0.928571428571
948,4.05122578306
949,1.36928702011
950,7.77852724547
951,-0.2
952,2.31326487157
953,0.0
954,5.99997212715
955,1.31811209261
956,18.4461610049
957,5.19891493825
958,2.28879923316
959,9.04126186077
960,0.998516474983
961,0.0
962,6.87900000903
963,8.02236521598
964,13.077811495
965,7.08501758379
966,1.47058823529
967,0.333333333333
968,8.27806850254
969,2.22825310104
970,4.86242721167
971,2.04866906787
972,2.66207599374
973,5.28823552451
974,1.2449927201
975,2.16531149305
976,0.0
977,11.1296871037
978,14.1755109625
979,3.49519570873
980,5.20837043009
981,2.62435954394
982,6.37977433391
983,10.4009459243
984,2.11428571429
985,3.55014617375
986,4.54125154214
987,16.0106951872
988,2.84342986489
989,6.81091844913
990,7.67364984916
991,7.3319419644
992,10.9912280702
993,5.27102874842
994,15.1057042382
995,0.505494505494
996,4.67101016644
997,1.75338889401
998,9.02659339775
999,8.42474666263
1000,1.30909090909
1001,4.1357649172
1002,1.25285716998
1003,1.18942159995
1004,4.88951805713
1005,1.63157894737
1006,0.72
1007,11.3628316921
1008,1.63157894737
1009,7.01452068093
1010,6.11530627153
1011,9.98812918893
1012,4.81798656455
1013,7.51930048588
1014,5.47159672412
1015,4.94854636145
1016,1.96269880657
1017,1.31114901525
1018,2.07896986071
1019,14.6233521593
1020,43.0467457203
1021,2.79196487344
1022,1.66666666667
1023,4.12060269082
1024,6.26992489598
1025,0.748717948718
1026,6.04534258524
1027,4.74702406857
1028,3.80056712064
1029,5.7363229353
1030,8.09047729496
1031,4.06937153991
1032,0.126436781609
1033,3.68567557604
1034,15.3253640315
1035,5.87884732882
1036,74.1577233929
1037,1.66424610673
1038,2.3976321019
1039,4.15930232558
1040,10.1909624741
1041,3.67808586762
1042,5.54545454545
1043,3.02536338546
1044,11.8455261614
1045,0.0
1046,4.29613567649
1047,5.32315397579
1048,6.75011017873
1049,11.8771833017
1050,1.23066690358
1051,4.86155202822
1052,1.30909090909
1053,27.0353097244
1054,23.1406790248
1055,10.8849206349
1056,6.09818031345
1057,5.00019402161
1058,4.84757728805
1059,4.32540832609
1060,3.81719978964
1061,1.14228500113
1062,0.0
1063,9.88191988439
1064,3.43650793651
1065,3.30271870804
1066,1.80568285852
1067,37.5
1068,5.28724216959
1069,2.28760683761
1070,7.39918982786
1071,7.70988909487
1072,1.712576312
1073,1.90055350113
1074,28.7137873864
1075,4.80076805695
1076,-0.159574468085
1077,2.92268922599
1078,4.81924902818
1079,8.3238995993
1080,1.0032087414
1081,6.74682960367
1082,1.9246031746
1083,7.65894268241
1084,3.95462132487
1085,2.10918598196
1086,10.0643719155
1087,12.8253138397
1088,2.80087243109
1089,1.0
1090,14.4908834204
1091,14.0704003511
1092,4.60352061285
1093,2.59958133971
1094,12.5059245244
1095,3.5282150565
1096,1.18980170291
1097,6.57822603976
1098,3.89903084184
1099,6.05510093871
1100,12.6331503263
1101,11.8022387714
1102,0.578125
1103,14.6926654012
1104,5.43606230638
1105,4.72498935717
1106,3.63338919145
1107,3.20506355957
1108,1.88342617778
1109,4.30129777125
1110,0.0
1111,4.2822012023
1112,11.7663512978
1113,2.15872075594
1114,4.4312967954
1115,16.0106951872
1116,13.0885414243
1117,1.84669533994
1118,18.3548387097
1119,26.9375026495
1120,0.729449360865
1121,2.5
1122,4.81703048686
1123,2.82522535188
1124,10.9558191081
1125,5.40316676378
1126,16.2671913131
1127,4.25630817993
1128,1.20689705032
1129,3.42648539341
1130,5.80941730864
1131,1.62023214395
1132,6.50487682252
1133,5.36392650213
1134,14.243377654
1135,0.766666666666
1136,1.60047851838
1137,67.94770916
1138,1.61998193226
1139,4.22541552837
1140,13.087507312
1141,1.64662786546
1142,4.81478106878
1143,8.07923590744
1144,4.67275896829
1145,4.21845603035
1146,2.18138354138
1147,8.44377619232
1148,1.45876579031
1149,1.71590909091
1150,3.8694770507
1151,8.94743887858
1152,0.999999999999
1153,5.08928364722
1154,3.06224626945
1155,0.853448275862
1156,4.6594816427
1157,8.67384068951
1158,5.54446451872
1159,9.11726245863
1160,14.3705880636
1161,2.89753857616
1162,8.4347817099
1163,2.65794756092
1164,1.27152785075
1165,4.93845880758
1166,9.42001102112
1167,1.47058823529
1168,2.6483055664
1169,2.93369281546
1170,15.1995246114
1171,1.32275748942
1172,8.18473404955
1173,1.52439605062
1174,3.93816467528
1175,1.36928702011
1176,9.28316503831
1177,6.08513138458
1178,8.82643531489
1179,11.024945382
1180,4.95407631373
1181,10.1501106454
1182,2.24096174556
1183,5.05553078275
1184,3.48064394319
1185,16.0682515505
1186,3.33411229644
1187,1.43499479649
1188,11.5497364931
1189,1.29411764706
1190,2.07487623333
1191,17.6366933954
1192,1.93604461268
1193,7.55788412654
1194,8.74671993708
1195,12.2717752427
1196,11.8510871005
1197,5.61695531064
1198,6.41274528316
1199,1.36928702011
1200,11.2909293839
1201,4.23916515384
1202,5.50558923727
1203,1.22019003561
1204,7.96385203627
1205,1.1076391881
1206,1.6024926932
1207,10.8233102542
1208,6.1385165186
1209,9.40461155519
1210,2.43375538937
1211,1.90602276458
1212,2.27849740933
1213,1.96089221865
1214,2.33365239674
1215,11.0361892169
1216,5.24776217676
1217,8.46713388399
1218,1.60142602496
1219,3.0015503876
1220,1.53769227492
1221,9.28867656759
1222,1.30909090909
1223,7.96765341496
1224,12.4218900274
1225,7.70355179417
1226,2.70471639184
1227,0.944444444444
1228,1.01428571429
1229,2.37999719257
1230,1.44236480499
1231,4.40596372033
1232,4.33332182722
1233,2.46369749043
1234,8.40283143559
1235,1.36928702011
1236,14.1778300096
1237,9.81756534485
1238,11.5391209154
1239,1.05925925926
1240,5.50680026199
1241,3.46101993442
1242,0.0
1243,8.73834061835
1244,1.22976494785
1245,4.98135363904
1246,10.2602446262
1247,2.96182412359
1248,5.16136434305
1249,1.36928702011
1250,2.47556963308
1251,9.69737667617
1252,4.44806245158
1253,7.94759910256
1254,1.31677079164
1255,2.29147490022
1256,0.0
1257,2.39787086776
1258,12.9567427849
1259,5.84403216274
1260,-0.0666666666667
1261,4.61656597278
1262,2.36025788543
1263,8.50255408835
1264,4.38828541012
1265,12.3156273726
1266,4.36842105263
1267,0.822776949826
1268,9.24732147768
1269,4.53592811938
1270,5.49176787392
1271,-0.2
1272,3.07272265307
1273,2.43120962127
1274,0.126436781609
1275,9.41174190595
1276,20.3702339033
1277,10.5627073961
1278,0.853448275862
1279,5.2406752846
1280,5.69416417995
1281,0.0
1282,10.1799350649
1283,2.70111715822
1284,5.21851437016
1285,5.2910759047
1286,1.04120441361
1287,6.09622776784
1288,7.53696879626
1289,5.01540898121
1290,5.09026564093
1291,5.81490918824
1292,1.43281795601
1293,2.23190076207
1294,7.02600754264
1295,12.0345701527
1296,1.600810495
1297,6.37339748274
1298,2.34925591242
1299,4.66610328362
1300,4.52155287412
1301,5.38352746252
1302,3.69991072454
1303,8.75480904627
1304,4.64450181108
1305,4.09306693233
1306,3.11309553012
1307,21.0035632612
1308,1.23885995742
1309,1.37766133669
1310,4.64450181108
1311,4.95459707561
1312,0.0
1313,0.126436781609
1314,3.81175910994
1315,4.24924870067
1316,6.3185042836
1317,1.94894605847
1318,0.999999999999
1319,8.962655783
1320,3.65817507309
1321,1.36928702011
1322,9.31441324896
1323,2.0
1324,17.6237567369
1325,1.57777140708
1326,1.25
1327,2.62876647834
1328,4.26900148992
1329,0.732714138287
1330,4.44561782822
1331,10.6897895246
1332,3.53104717791
1333,5.29781692682
1334,5.96369698404
1335,2.63741711746
1336,5.30788503933
1337,3.07890301136
1338,2.58433360007
1339,12.3653236978
1340,2.88200889681
1341,2.3466738515
1342,27.1653467297
1343,11.2766253775
1344,9.83590134566
1345,1.79841222361
1346,9.88409789392
1347,1.87538833825
1348,1.74705522118
1349,12.3640495441
1350,2.55846188241
1351,1.36928702011
1352,5.52924419331
1353,3.88400788727
1354,4.502784689
1355,6.9965495991
1356,0.69030823965
1357,11.3524004647
1358,7.65663517934
1359,2.37711804197
1360,11.3148750937
1361,3.8881937549
1362,0.0
1363,4.45583139637
1364,10.5974232645
1365,3.7989834955
1366,3.47330975987
1367,1.00353810462
1368,7.47144212161
1369,6.07010461971
1370,10.7426909413
1371,5.31412449502
1372,3.62666262682
1373,2.20323151862
1374,7.30213349664
1375,10.6666666667
1376,1.60797508794
1377,6.02280162585
1378,14.8187762239
1379,1.36280774538
1380,4.38330223445
1381,5.88515122388
1382,2.0
1383,9.70000724354
1384,7.51341245381
1385,3.33710018504
1386,1.54623541016
1387,15.9686346466
1388,0.578125
1389,17.4390054109
1390,1.72226379132
1391,12.7739719785
1392,5.09276322274
1393,10.5012291683
1394,0.533333333333
1395,13.2152822336
1396,3.06565750533
1397,3.670617458
1398,1.71302469412
1399,-0.159574468085
1400,4.73886621641
1401,1.23759821653
1402,3.68764243322
1403,5.26781067815
1404,7.35532499731
1405,3.46261605326
1406,5.27783005931
1407,4.71152145305
1408,12.6418562652
1409,2.2408216214
1410,4.94230988234
1411,8.1878572328
1412,6.03084272916
1413,6.2316888441
1414,5.07785901164
1415,-0.193548387097
1416,11.7610137794
1417,10.4391659155
1418,5.06465038897
1419,0.999999999999
1420,5.6238260358
1421,1.21815600956
1422,1.25924076572
1423,1.96872615982
1424,2.78191981711
1425,3.86226972541
1426,1.2981554232
1427,11.9030552251
1428,6.16881963764
1429,2.60577982777
1430,1.44059405941
1431,49.8333333333
1432,1.36243066675
1433,2.81842178033
1434,5.25534360563
1435,14.9933374616
1436,1.05852354543
1437,4.48083051126
1438,1.04819277108
1439,10.316151251
1440,4.6204036678
1441,2.45913171969
1442,1.36928702011
1443,1.69626482407
1444,69.0565297692
1445,2.41192129025
1446,1.14038768684
1447,1.81481481481
1448,9.49355626707
1449,13.7422124264
1450,2.5
1451,10.4674304719
1452,1.36928702011
1453,10.0223230855
1454,0.25
1455,2.38095238095
1456,0.0
1457,9.25050888135
1458,2.59512137127
1459,17.0364000365
1460,0.72
1461,1.71301661817
1462,8.90986051769
1463,3.28465721366
1464,2.91666666667
1465,8.58921818659
1466,14.7405018426
1467,5.64714871041
1468,3.95891330891
1469,1.11111111111
1470,5.9372317861
1471,5.41804562028
1472,5.54176587302
1473,9.23827247149
1474,10.8852062486
1475,1.17051263879
1476,8.67398828256
1477,6.79220292378
1478,9.19833299975
1479,9.54409957075
1480,1.36928702011
1481,6.25048718311
1482,7.00862947939
1483,8.12585034013
1484,1.91277055937
1485,5.95702179177
1486,1.13980044052
1487,6.04824436078
1488,2.83974358974
1489,3.88371944288
1490,12.8713617991
1491,5.35850097784
1492,7.77924769717
1493,5.53945679312
1494,24.978176145
1495,2.28194155743
1496,4.3198890342
1497,0.982896054683
1498,1.59090909091
1499,2.57903038634
1500,9.75886792165
1501,1.36928702011
1502,6.04733611956
1503,7.52088561714
1504,1.36215271835
1505,11.0882965035
1506,14.0279664794
1507,16.0106951872
1508,2.96455054802
1509,5.37961581477
1510,1.91577465602
1511,6.17259868612
1512,6.75003626833
1513,11.2559618442
1514,3.91268772358
1515,1.61525621166
1516,3.88377678983
1517,2.10586932447
1518,11.2035055287
1519,0.0555555555555
1520,49.6740396355
1521,0.0
1522,1.64370777344
1523,2.77137216648
